com,domain,planner,cdkey,akey,gn,pkey,fkey,solved,steps,time
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob4321,IPC2002-Depots-depotprob4321,IPC2002-Depots-SHOP2.quality-depotprob4321,1,56,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob5451,IPC2002-Depots-depotprob5451,IPC2002-Depots-SHOP2.quality-depotprob5451,1,69,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18180,IPC2002-Depots-depotprob18180,IPC2002-Depots-SHOP2.quality-depotprob18180,1,30,2690
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18181,IPC2002-Depots-depotprob18181,IPC2002-Depots-SHOP2.quality-depotprob18181,1,47,3440
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18182,IPC2002-Depots-depotprob18182,IPC2002-Depots-SHOP2.quality-depotprob18182,1,78,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18183,IPC2002-Depots-depotprob18183,IPC2002-Depots-SHOP2.quality-depotprob18183,1,27,70
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18184,IPC2002-Depots-depotprob18184,IPC2002-Depots-SHOP2.quality-depotprob18184,1,36,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18185,IPC2002-Depots-depotprob18185,IPC2002-Depots-SHOP2.quality-depotprob18185,1,66,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18186,IPC2002-Depots-depotprob18186,IPC2002-Depots-SHOP2.quality-depotprob18186,1,30,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18187,IPC2002-Depots-depotprob18187,IPC2002-Depots-SHOP2.quality-depotprob18187,1,32,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18188,IPC2002-Depots-depotprob18188,IPC2002-Depots-SHOP2.quality-depotprob18188,1,78,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob18189,IPC2002-Depots-depotprob18189,IPC2002-Depots-SHOP2.quality-depotprob18189,1,39,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob75120,IPC2002-Depots-depotprob75120,IPC2002-Depots-SHOP2.quality-depotprob75120,1,75,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob75121,IPC2002-Depots-depotprob75121,IPC2002-Depots-SHOP2.quality-depotprob75121,1,34,100000
IPC2002,Depots,SHOP2.quality,IPC2002-Depots,IPC2002-Depots-SHOP2.quality,depotprob75122,IPC2002-Depots-depotprob75122,IPC2002-Depots-SHOP2.quality-depotprob75122,1,99,100000
IPC2002,Depots,SemSyn,IPC2002-Depots,IPC2002-Depots-SemSyn,depotprob1818,IPC2002-Depots-depotprob1818,IPC2002-Depots-SemSyn-depotprob1818,1,10,451
IPC2002,Depots,SemSyn,IPC2002-Depots,IPC2002-Depots-SemSyn,depotprob7512,IPC2002-Depots-depotprob7512,IPC2002-Depots-SemSyn-depotprob7512,1,15,105798
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob1818,IPC2002-Depots-depotprob1818,IPC2002-Depots-Simplanner-depotprob1818,1,11,0
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob7512,IPC2002-Depots-depotprob7512,IPC2002-Depots-Simplanner-depotprob7512,1,16,9
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob1935,IPC2002-Depots-depotprob1935,IPC2002-Depots-Simplanner-depotprob1935,1,31,159
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob6512,IPC2002-Depots-depotprob6512,IPC2002-Depots-Simplanner-depotprob6512,1,52,110
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob1212,IPC2002-Depots-depotprob1212,IPC2002-Depots-Simplanner-depotprob1212,1,196,3220
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob5656,IPC2002-Depots-depotprob5656,IPC2002-Depots-Simplanner-depotprob5656,1,92,2829
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob1234,IPC2002-Depots-depotprob1234,IPC2002-Depots-Simplanner-depotprob1234,1,27,90
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob4321,IPC2002-Depots-depotprob4321,IPC2002-Depots-Simplanner-depotprob4321,1,47,370
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob5451,IPC2002-Depots-depotprob5451,IPC2002-Depots-Simplanner-depotprob5451,1,187,8889
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18180,IPC2002-Depots-depotprob18180,IPC2002-Depots-Simplanner-depotprob18180,1,26,129
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18181,IPC2002-Depots-depotprob18181,IPC2002-Depots-Simplanner-depotprob18181,1,80,1980
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18182,IPC2002-Depots-depotprob18182,IPC2002-Depots-Simplanner-depotprob18182,1,140,22870
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18183,IPC2002-Depots-depotprob18183,IPC2002-Depots-Simplanner-depotprob18183,1,28,160
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18184,IPC2002-Depots-depotprob18184,IPC2002-Depots-Simplanner-depotprob18184,1,50,859
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18185,IPC2002-Depots-depotprob18185,IPC2002-Depots-Simplanner-depotprob18185,1,99,42059
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18186,IPC2002-Depots-depotprob18186,IPC2002-Depots-Simplanner-depotprob18186,1,38,250
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18187,IPC2002-Depots-depotprob18187,IPC2002-Depots-Simplanner-depotprob18187,1,31,1819
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18188,IPC2002-Depots-depotprob18188,IPC2002-Depots-Simplanner-depotprob18188,1,112,39850
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob18189,IPC2002-Depots-depotprob18189,IPC2002-Depots-Simplanner-depotprob18189,1,47,1179
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob75120,IPC2002-Depots-depotprob75120,IPC2002-Depots-Simplanner-depotprob75120,1,101,34280
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob75121,IPC2002-Depots-depotprob75121,IPC2002-Depots-Simplanner-depotprob75121,1,37,16490
IPC2002,Depots,Simplanner,IPC2002-Depots,IPC2002-Depots-Simplanner,depotprob75122,IPC2002-Depots-depotprob75122,IPC2002-Depots-Simplanner-depotprob75122,1,141,535179
IPC2002,Depots,Stella,IPC2002-Depots,IPC2002-Depots-Stella,depotprob1818,IPC2002-Depots-depotprob1818,IPC2002-Depots-Stella-depotprob1818,1,11,539
IPC2002,Depots,Stella,IPC2002-Depots,IPC2002-Depots-Stella,depotprob7512,IPC2002-Depots-depotprob7512,IPC2002-Depots-Stella-depotprob7512,1,16,970
IPC2002,Depots,Stella,IPC2002-Depots,IPC2002-Depots-Stella,depotprob1935,IPC2002-Depots-depotprob1935,IPC2002-Depots-Stella-depotprob1935,1,33,2430
IPC2002,Depots,Stella,IPC2002-Depots,IPC2002-Depots-Stella,depotprob18183,IPC2002-Depots-depotprob18183,IPC2002-Depots-Stella-depotprob18183,1,30,4010
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob1818,IPC2002-Depots-depotprob1818,IPC2002-Depots-TALPlanner-depotprob1818,1,11,50
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob7512,IPC2002-Depots-depotprob7512,IPC2002-Depots-TALPlanner-depotprob7512,1,16,30
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob1935,IPC2002-Depots-depotprob1935,IPC2002-Depots-TALPlanner-depotprob1935,1,29,50
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob6512,IPC2002-Depots-depotprob6512,IPC2002-Depots-TALPlanner-depotprob6512,1,32,40
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob1212,IPC2002-Depots-depotprob1212,IPC2002-Depots-TALPlanner-depotprob1212,1,49,70
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob5656,IPC2002-Depots-depotprob5656,IPC2002-Depots-TALPlanner-depotprob5656,1,60,60
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob1234,IPC2002-Depots-depotprob1234,IPC2002-Depots-TALPlanner-depotprob1234,1,22,40
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob4321,IPC2002-Depots-depotprob4321,IPC2002-Depots-TALPlanner-depotprob4321,1,34,40
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob5451,IPC2002-Depots-depotprob5451,IPC2002-Depots-TALPlanner-depotprob5451,1,66,30
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18180,IPC2002-Depots-depotprob18180,IPC2002-Depots-TALPlanner-depotprob18180,1,26,30
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18181,IPC2002-Depots-depotprob18181,IPC2002-Depots-TALPlanner-depotprob18181,1,50,40
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18182,IPC2002-Depots-depotprob18182,IPC2002-Depots-TALPlanner-depotprob18182,1,64,60
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18183,IPC2002-Depots-depotprob18183,IPC2002-Depots-TALPlanner-depotprob18183,1,25,40
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18184,IPC2002-Depots-depotprob18184,IPC2002-Depots-TALPlanner-depotprob18184,1,32,20
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18185,IPC2002-Depots-depotprob18185,IPC2002-Depots-TALPlanner-depotprob18185,1,64,50
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18186,IPC2002-Depots-depotprob18186,IPC2002-Depots-TALPlanner-depotprob18186,1,28,20
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18187,IPC2002-Depots-depotprob18187,IPC2002-Depots-TALPlanner-depotprob18187,1,28,40
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18188,IPC2002-Depots-depotprob18188,IPC2002-Depots-TALPlanner-depotprob18188,1,64,50
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob18189,IPC2002-Depots-depotprob18189,IPC2002-Depots-TALPlanner-depotprob18189,1,43,30
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob75120,IPC2002-Depots-depotprob75120,IPC2002-Depots-TALPlanner-depotprob75120,1,73,40
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob75121,IPC2002-Depots-depotprob75121,IPC2002-Depots-TALPlanner-depotprob75121,1,36,20
IPC2002,Depots,TALPlanner,IPC2002-Depots,IPC2002-Depots-TALPlanner,depotprob75122,IPC2002-Depots-depotprob75122,IPC2002-Depots-TALPlanner-depotprob75122,1,90,40
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob1818,IPC2002-Depots-depotprob1818,IPC2002-Depots-TLPlan-depotprob1818,1,11,20
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob7512,IPC2002-Depots-depotprob7512,IPC2002-Depots-TLPlan-depotprob7512,1,15,10
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob1935,IPC2002-Depots-depotprob1935,IPC2002-Depots-TLPlan-depotprob1935,1,32,20
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob6512,IPC2002-Depots-depotprob6512,IPC2002-Depots-TLPlan-depotprob6512,1,30,10
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob1212,IPC2002-Depots-depotprob1212,IPC2002-Depots-TLPlan-depotprob1212,1,69,10
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob5656,IPC2002-Depots-depotprob5656,IPC2002-Depots-TLPlan-depotprob5656,1,77,30
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob1234,IPC2002-Depots-depotprob1234,IPC2002-Depots-TLPlan-depotprob1234,1,21,10
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob4321,IPC2002-Depots-depotprob4321,IPC2002-Depots-TLPlan-depotprob4321,1,33,10
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob5451,IPC2002-Depots-depotprob5451,IPC2002-Depots-TLPlan-depotprob5451,1,60,30
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18180,IPC2002-Depots-depotprob18180,IPC2002-Depots-TLPlan-depotprob18180,1,28,10
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18181,IPC2002-Depots-depotprob18181,IPC2002-Depots-TLPlan-depotprob18181,1,51,20
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18182,IPC2002-Depots-depotprob18182,IPC2002-Depots-TLPlan-depotprob18182,1,73,20
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18183,IPC2002-Depots-depotprob18183,IPC2002-Depots-TLPlan-depotprob18183,1,25,20
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18184,IPC2002-Depots-depotprob18184,IPC2002-Depots-TLPlan-depotprob18184,1,34,10
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18185,IPC2002-Depots-depotprob18185,IPC2002-Depots-TLPlan-depotprob18185,1,69,20
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18186,IPC2002-Depots-depotprob18186,IPC2002-Depots-TLPlan-depotprob18186,1,28,10
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18187,IPC2002-Depots-depotprob18187,IPC2002-Depots-TLPlan-depotprob18187,1,25,10
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18188,IPC2002-Depots-depotprob18188,IPC2002-Depots-TLPlan-depotprob18188,1,69,30
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob18189,IPC2002-Depots-depotprob18189,IPC2002-Depots-TLPlan-depotprob18189,1,44,20
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob75120,IPC2002-Depots-depotprob75120,IPC2002-Depots-TLPlan-depotprob75120,1,70,50
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob75121,IPC2002-Depots-depotprob75121,IPC2002-Depots-TLPlan-depotprob75121,1,34,20
IPC2002,Depots,TLPlan,IPC2002-Depots,IPC2002-Depots-TLPlan,depotprob75122,IPC2002-Depots-depotprob75122,IPC2002-Depots-TLPlan-depotprob75122,1,100,110
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprob1818,IPC2002-Depots-depotprob1818,IPC2002-Depots-VHPOP-depotprob1818,1,10,90
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprob7512,IPC2002-Depots-depotprob7512,IPC2002-Depots-VHPOP-depotprob7512,1,15,59310
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprob1234,IPC2002-Depots-depotprob1234,IPC2002-Depots-VHPOP-depotprob1234,1,25,159300
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1818,IPC2002-Depots-depotprobu1818,IPC2002-Depots-VHPOP-depotprobu1818,1,111,230
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu7512,IPC2002-Depots-depotprobu7512,IPC2002-Depots-VHPOP-depotprobu7512,1,200,530
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1935,IPC2002-Depots-depotprobu1935,IPC2002-Depots-VHPOP-depotprobu1935,1,330,1310
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu6512,IPC2002-Depots-depotprobu6512,IPC2002-Depots-VHPOP-depotprobu6512,1,421,1810
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1212,IPC2002-Depots-depotprobu1212,IPC2002-Depots-VHPOP-depotprobu1212,1,509,3040
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu5656,IPC2002-Depots-depotprobu5656,IPC2002-Depots-VHPOP-depotprobu5656,1,784,5900
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1234,IPC2002-Depots-depotprobu1234,IPC2002-Depots-VHPOP-depotprobu1234,1,221,560
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu4321,IPC2002-Depots-depotprobu4321,IPC2002-Depots-VHPOP-depotprobu4321,1,211,470
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu5451,IPC2002-Depots-depotprobu5451,IPC2002-Depots-VHPOP-depotprobu5451,1,200,410
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18180,IPC2002-Depots-depotprobu18180,IPC2002-Depots-VHPOP-depotprobu18180,1,187,230
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18181,IPC2002-Depots-depotprobu18181,IPC2002-Depots-VHPOP-depotprobu18181,1,270,1040
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18182,IPC2002-Depots-depotprobu18182,IPC2002-Depots-VHPOP-depotprobu18182,1,358,1650
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18183,IPC2002-Depots-depotprobu18183,IPC2002-Depots-VHPOP-depotprobu18183,1,302,710
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18184,IPC2002-Depots-depotprobu18184,IPC2002-Depots-VHPOP-depotprobu18184,1,392,1730
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18185,IPC2002-Depots-depotprobu18185,IPC2002-Depots-VHPOP-depotprobu18185,1,498,2910
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18186,IPC2002-Depots-depotprobu18186,IPC2002-Depots-VHPOP-depotprobu18186,1,688,5970
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18187,IPC2002-Depots-depotprobu18187,IPC2002-Depots-VHPOP-depotprobu18187,1,584,4370
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18188,IPC2002-Depots-depotprobu18188,IPC2002-Depots-VHPOP-depotprobu18188,1,1094,22560
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18189,IPC2002-Depots-depotprobu18189,IPC2002-Depots-VHPOP-depotprobu18189,1,416,1930
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu75120,IPC2002-Depots-depotprobu75120,IPC2002-Depots-VHPOP-depotprobu75120,1,520,2320
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu75121,IPC2002-Depots-depotprobu75121,IPC2002-Depots-VHPOP-depotprobu75121,1,772,5490
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu75122,IPC2002-Depots-depotprobu75122,IPC2002-Depots-VHPOP-depotprobu75122,1,1069,11190
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1818,IPC2002-Depots-depotprobu1818,IPC2002-Depots-VHPOP-depotprobu1818,1,109,60
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu7512,IPC2002-Depots-depotprobu7512,IPC2002-Depots-VHPOP-depotprobu7512,1,189,80
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1935,IPC2002-Depots-depotprobu1935,IPC2002-Depots-VHPOP-depotprobu1935,1,276,60
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu6512,IPC2002-Depots-depotprobu6512,IPC2002-Depots-VHPOP-depotprobu6512,1,365,100
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1212,IPC2002-Depots-depotprobu1212,IPC2002-Depots-VHPOP-depotprobu1212,1,456,110
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu5656,IPC2002-Depots-depotprobu5656,IPC2002-Depots-VHPOP-depotprobu5656,1,708,190
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1234,IPC2002-Depots-depotprobu1234,IPC2002-Depots-VHPOP-depotprobu1234,1,216,60
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu4321,IPC2002-Depots-depotprobu4321,IPC2002-Depots-VHPOP-depotprobu4321,1,196,40
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu5451,IPC2002-Depots-depotprobu5451,IPC2002-Depots-VHPOP-depotprobu5451,1,206,60
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18180,IPC2002-Depots-depotprobu18180,IPC2002-Depots-VHPOP-depotprobu18180,1,172,40
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18181,IPC2002-Depots-depotprobu18181,IPC2002-Depots-VHPOP-depotprobu18181,1,270,40
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18182,IPC2002-Depots-depotprobu18182,IPC2002-Depots-VHPOP-depotprobu18182,1,371,70
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18183,IPC2002-Depots-depotprobu18183,IPC2002-Depots-VHPOP-depotprobu18183,1,256,50
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18184,IPC2002-Depots-depotprobu18184,IPC2002-Depots-VHPOP-depotprobu18184,1,352,60
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18185,IPC2002-Depots-depotprobu18185,IPC2002-Depots-VHPOP-depotprobu18185,1,447,130
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18186,IPC2002-Depots-depotprobu18186,IPC2002-Depots-VHPOP-depotprobu18186,1,405,80
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18187,IPC2002-Depots-depotprobu18187,IPC2002-Depots-VHPOP-depotprobu18187,1,431,80
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18188,IPC2002-Depots-depotprobu18188,IPC2002-Depots-VHPOP-depotprobu18188,1,501,120
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu18189,IPC2002-Depots-depotprobu18189,IPC2002-Depots-VHPOP-depotprobu18189,1,400,80
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu75120,IPC2002-Depots-depotprobu75120,IPC2002-Depots-VHPOP-depotprobu75120,1,455,120
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu75121,IPC2002-Depots-depotprobu75121,IPC2002-Depots-VHPOP-depotprobu75121,1,719,180
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu75122,IPC2002-Depots-depotprobu75122,IPC2002-Depots-VHPOP-depotprobu75122,1,934,330
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1818,IPC2002-Depots-depotprobu1818,IPC2002-Depots-VHPOP-depotprobu1818,1,98,110
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu7512,IPC2002-Depots-depotprobu7512,IPC2002-Depots-VHPOP-depotprobu7512,1,173,290
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1935,IPC2002-Depots-depotprobu1935,IPC2002-Depots-VHPOP-depotprobu1935,1,299,600
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu6512,IPC2002-Depots-depotprobu6512,IPC2002-Depots-VHPOP-depotprobu6512,1,423,940
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1212,IPC2002-Depots-depotprobu1212,IPC2002-Depots-VHPOP-depotprobu1212,1,599,1710
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu5656,IPC2002-Depots-depotprobu5656,IPC2002-Depots-VHPOP-depotprobu5656,1,993,3920
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu1234,IPC2002-Depots-depotprobu1234,IPC2002-Depots-VHPOP-depotprobu1234,1,216,300
IPC2002,Depots,VHPOP,IPC2002-Depots,IPC2002-Depots-VHPOP,depotprobu4321,IPC2002-Depots-depotprobu4321,IPC2002-Depots-VHPOP-depotprobu4321,1,230,360
