competition, planner, domain, pn, steps, time
IPC2002, FF.quality, ZenoTravel, ZTRAVEL-1-30, 105, 1073350
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-2, 1, 0
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-3, 6, 0
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-2-4, 6, 0
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-2-5, 11, 20
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-2-4, 11, 10
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-2-5, 12, 0
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-2-6, 16, 10
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-3-6, 12, 10
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-3-7, 24, 20
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-20, 24, 10
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-21, 14, 30
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-22, 23, 20
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-23, 28, 30
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-24, 34, 390
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-25, 41, 790
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-26, 45, 820
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-27, 69, 2820
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-28, 62, 2760
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-29, 83, 8470
IPC2002, FF.speed, ZenoTravel, ZTRAVEL-1-30, 90, 8080
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-2, 1, 10
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-3, 6, 270
IPC2002, LPG, ZenoTravel, ZTRAVEL-2-4, 6, 20
IPC2002, LPG, ZenoTravel, ZTRAVEL-2-5, 11, 50
IPC2002, LPG, ZenoTravel, ZTRAVEL-2-4, 11, 30
IPC2002, LPG, ZenoTravel, ZTRAVEL-2-5, 12, 80
IPC2002, LPG, ZenoTravel, ZTRAVEL-2-6, 16, 1890
IPC2002, LPG, ZenoTravel, ZTRAVEL-3-6, 12, 90
IPC2002, LPG, ZenoTravel, ZTRAVEL-3-7, 29, 8840
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-20, 32, 650
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-21, 19, 200
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-22, 35, 1720
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-23, 38, 2600
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-24, 45, 4530
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-25, 67, 16740
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-26, 63, 16100
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-27, 98, 71590
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-28, 91, 93890
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-29, 113, 178440
IPC2002, LPG, ZenoTravel, ZTRAVEL-1-30, 126, 427950
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-2, 1, 10
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-3, 6, 100
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-2-4, 6, 20
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-2-5, 8, 590
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-2-4, 11, 30
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-2-5, 12, 80
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-2-6, 15, 360160
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-3-6, 12, 60
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-3-7, 23, 67480
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-20, 30, 530140
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-21, 15, 120
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-22, 33, 78400
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-23, 38, 459290
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-24, 34, 273210
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-25, 54, 439000
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-26, 63, 16100
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-27, 96, 367160
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-28, 91, 93890
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-29, 113, 178440
IPC2002, LPG.quality, ZenoTravel, ZTRAVEL-1-30, 126, 427950
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-2, 1, 10
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-3, 7, 20
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-2-4, 6, 20
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-2-5, 11, 20
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-2-4, 14, 20
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-2-5, 13, 30
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-2-6, 18, 50
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-3-6, 13, 70
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-3-7, 25, 200
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-20, 38, 230
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-21, 15, 120
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-22, 37, 450
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-23, 57, 1770
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-24, 45, 4530
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-25, 63, 14810
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-26, 63, 16100
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-27, 98, 71590
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-28, 91, 93890
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-29, 113, 178440
IPC2002, LPG.speed, ZenoTravel, ZTRAVEL-1-30, 126, 427950
IPC2002, MIPS, ZenoTravel, ZTRAVEL-1-2, 1, 70
IPC2002, MIPS, ZenoTravel, ZTRAVEL-1-3, 6, 59
IPC2002, MIPS, ZenoTravel, ZTRAVEL-2-4, 9, 89
IPC2002, MIPS, ZenoTravel, ZTRAVEL-2-5, 10, 80
IPC2002, MIPS, ZenoTravel, ZTRAVEL-2-4, 16, 130
IPC2002, MIPS, ZenoTravel, ZTRAVEL-2-5, 15, 369
IPC2002, MIPS, ZenoTravel, ZTRAVEL-2-6, 16, 110
IPC2002, MIPS, ZenoTravel, ZTRAVEL-3-6, 12, 280
IPC2002, MIPS, ZenoTravel, ZTRAVEL-3-7, 25, 760
IPC2002, MIPS, ZenoTravel, ZTRAVEL-1-20, 32, 340
IPC2002, MIPS, ZenoTravel, ZTRAVEL-1-21, 18, 1159
IPC2002, MIPS, ZenoTravel, ZTRAVEL-1-22, 26, 2459
IPC2002, MIPS, ZenoTravel, ZTRAVEL-1-23, 33, 3350
IPC2002, MIPS, ZenoTravel, ZTRAVEL-1-24, 41, 89730
IPC2002, MIPS, ZenoTravel, ZTRAVEL-1-25, 54, 218159
IPC2002, MIPS, ZenoTravel, ZTRAVEL-1-28, 79, 379110
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-2, 1, 20
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-3, 6, 20
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-2-4, 9, 29
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-2-5, 10, 59
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-2-4, 16, 130
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-2-5, 15, 230
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-2-6, 16, 40
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-3-6, 12, 440
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-3-7, 25, 1520
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-20, 31, 650
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-21, 18, 1879
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-22, 28, 3109
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-23, 36, 3049
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-24, 40, 83000
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-25, 53, 341879
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-27, 80, 281500
IPC2002, MIPS.plain, ZenoTravel, ZTRAVEL-1-28, 79, 1622000
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-2, 1, 0
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-3, 6, 0
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-2-4, 8, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-2-5, 13, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-2-4, 17, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-2-5, 12, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-2-6, 18, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-3-6, 16, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-3-7, 30, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-20, 28, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-21, 16, 0
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-22, 23, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-23, 30, 10
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-24, 39, 20
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-25, 48, 40
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-26, 51, 30
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-27, 83, 90
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-28, 84, 100
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-29, 102, 200
IPC2002, SHOP2, ZenoTravel, ZTRAVEL-1-30, 109, 170
IPC2002, SemSyn, ZenoTravel, ZTRAVEL-1-2, 1, 7
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-2, 1, 0
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-3, 6, 170
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-2-4, 11, 19
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-2-5, 12, 9
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-2-4, 12, 9
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-2-5, 24, 29
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-2-6, 28, 230
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-3-6, 16, 139
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-3-7, 32, 90
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-20, 28, 90
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-21, 16, 49
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-22, 26, 69
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-23, 29, 129
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-24, 38, 3809
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-25, 83, 92299
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-26, 84, 114379
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-27, 89, 351989
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-28, 117, 1007099
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-29, 105, 1154469
IPC2002, Simplanner, ZenoTravel, ZTRAVEL-1-30, 129, 2796099
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-2, 1, 70
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-3, 9, 449
IPC2002, Stella, ZenoTravel, ZTRAVEL-2-4, 6, 689
IPC2002, Stella, ZenoTravel, ZTRAVEL-2-5, 13, 1319
IPC2002, Stella, ZenoTravel, ZTRAVEL-2-4, 15, 1659
IPC2002, Stella, ZenoTravel, ZTRAVEL-2-5, 15, 1279
IPC2002, Stella, ZenoTravel, ZTRAVEL-2-6, 16, 659
IPC2002, Stella, ZenoTravel, ZTRAVEL-3-6, 15, 1220
IPC2002, Stella, ZenoTravel, ZTRAVEL-3-7, 32, 2440
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-20, 31, 1870
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-21, 18, 1799
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-22, 28, 2490
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-23, 35, 2460
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-24, 41, 12739
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-25, 61, 55260
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-26, 65, 118000
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-29, 117, 1292349
IPC2002, Stella, ZenoTravel, ZTRAVEL-1-30, 148, 2101240
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-2, 1, 40
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-3, 6, 30
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-2-4, 6, 40
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-2-5, 9, 20
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-2-4, 12, 30
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-2-5, 12, 40
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-2-6, 17, 20
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-3-6, 15, 30
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-3-7, 25, 30
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-20, 25, 20
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-21, 16, 30
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-22, 23, 20
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-23, 29, 20
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-24, 35, 50
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-25, 46, 50
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-26, 46, 30
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-27, 73, 50
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-28, 80, 40
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-29, 94, 50
IPC2002, TALPlanner, ZenoTravel, ZTRAVEL-1-30, 108, 40
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-2, 1, 0
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-3, 6, 10
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-2-4, 6, 0
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-2-5, 8, 0
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-2-4, 12, 10
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-2-5, 14, 0
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-2-6, 16, 0
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-3-6, 14, 0
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-3-7, 23, 10
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-20, 27, 0
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-21, 18, 10
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-22, 24, 10
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-23, 32, 0
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-24, 33, 0
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-25, 53, 10
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-26, 49, 20
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-27, 75, 20
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-28, 74, 10
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-29, 104, 40
IPC2002, TLPlan, ZenoTravel, ZTRAVEL-1-30, 116, 40
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-1-2, 1, 40
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-1-3, 6, 1270
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-2-4, 6, 100
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-2-5, 8, 1930
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-2-4, 12, 800
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-2-5, 12, 690
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-2-6, 16, 33200
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-3-6, 13, 9670
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-3-7, 21, 5520
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-1-20, 25, 8490
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-1-21, 16, 45710
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-1-22, 25, 25710
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-1-23, 27, 14820
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-20, 57, 680
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-30, 89, 2890
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-40, 107, 2070
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-50, 138, 28030
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-60, 166, 26940
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-70, 185, 16090
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-80, 215, 32130
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-90, 206, 23310
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-100, 252, 220010
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-200, 177, 49960
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-201, 165, 13170
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-202, 198, 626590
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-203, 182, 137750
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-204, 231, 5151880
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-206, 237, 541310
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-207, 249, 1769850
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-208, 237, 1902910
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-209, 233, 625120
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-300, 221, 922520
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-20, 72, 30
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-30, 98, 180
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-40, 135, 530
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-50, 157, 1550
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-60, 200, 3090
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-70, 252, 3850
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-80, 277, 7490
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-90, 291, 6460
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-100, 329, 17490
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-200, 221, 2030
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-201, 233, 2540
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-202, 231, 1550
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-203, 249, 1250
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-204, 265, 1750
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-205, 275, 5470
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-206, 267, 4650
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-207, 261, 2640
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-208, 244, 610
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-209, 234, 600
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-300, 239, 760
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-20, 67, 30
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-30, 83, 40
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-40, 123, 40
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-50, 131, 40
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-60, 166, 50
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-70, 214, 50
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-80, 219, 50
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-90, 237, 50
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-100, 253, 60
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-200, 199, 30
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-201, 210, 40
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-202, 209, 60
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-203, 219, 60
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-204, 235, 80
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-205, 242, 80
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-206, 239, 130
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-207, 247, 170
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-208, 253, 400
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-209, 233, 520
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-300, 237, 580
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-20, 75, 20
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-30, 94, 20
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-40, 133, 30
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-50, 163, 40
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-60, 181, 50
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-70, 242, 80
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-80, 255, 110
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-90, 263, 120
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-100, 298, 140
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-200, 237, 100
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-201, 246, 90
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-202, 249, 130
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-203, 269, 140
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-204, 277, 180
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-205, 279, 280
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-206, 274, 400
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-207, 265, 480
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-208, 251, 750
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-209, 242, 1130
IPC2002, VHPOP, ZenoTravel, ZTRAVEL-5-300, 230, 1430
