"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist"
"332","IPC1998","stan","mprime","strips-mprime-x-11",1,"D","Time","D^10vTime^0.4",0.826563825974619,-9596.64514861275
"333","IPC1998","hsp","mprime","strips-mprime-x-12",2,"D","Time","D^10vTime^0.4",0.435834895181702,-1357.46838098146
"335","IPC1998","blackbox","mprime","strips-mprime-x-12",2,"D","Time","D^10vTime^0.4",0.821280007582457,3031.08833128063
"336","IPC1998","ipp","mprime","strips-mprime-x-12",2,"D","Time","D^10vTime^0.4",0.824571644406147,-12742.7328466614
"349","IPC1998","hsp","mprime","strips-mprime-x-16",1,"D","Time","D^10vTime^0.4",0.435834895181702,-47613.5979043451
"352","IPC1998","blackbox","mprime","strips-mprime-x-16",2,"D","Time","D^10vTime^0.4",0.821280007582457,1682.58725757673
"365","IPC1998","hsp","mprime","strips-mprime-x-2",1,"D","Time","D^10vTime^0.4",0.435834895181702,-55705.3358240747
"366","IPC1998","stan","mprime","strips-mprime-x-2",1,"D","Time","D^10vTime^0.4",0.826563825974619,-1112.21740540163
"367","IPC1998","ipp","mprime","strips-mprime-x-2",1,"D","Time","D^10vTime^0.4",0.824571644406147,-265.199897570056
"368","IPC1998","blackbox","mprime","strips-mprime-x-2",1,"D","Time","D^10vTime^0.4",0.821280007582457,-1.00000000000045
"393","IPC1998","hsp","mprime","strips-mprime-x-26",1,"D","Time","D^10vTime^0.4",0.435834895181702,-9313.68081702424
"395","IPC1998","ipp","mprime","strips-mprime-x-26",1,"D","Time","D^10vTime^0.4",0.824571644406147,-31330.5176934208
"396","IPC1998","blackbox","mprime","strips-mprime-x-26",1,"D","Time","D^10vTime^0.4",0.821280007582457,-1.00000000000068
"399","IPC1998","blackbox","mprime","strips-mprime-x-27",1,"D","Time","D^10vTime^0.4",0.821280007582457,-0.999999999999091
"400","IPC1998","hsp","mprime","strips-mprime-x-27",2,"D","Time","D^10vTime^0.4",0.435834895181702,-2928.49523873752
"401","IPC1998","ipp","mprime","strips-mprime-x-28",1,"D","Time","D^10vTime^0.4",0.824571644406147,-3979.03840222689
"402","IPC1998","stan","mprime","strips-mprime-x-28",2,"D","Time","D^10vTime^0.4",0.826563825974619,-2083.47612397478
"403","IPC1998","hsp","mprime","strips-mprime-x-28",1,"D","Time","D^10vTime^0.4",0.435834895181702,-16966.1885631382
"404","IPC1998","blackbox","mprime","strips-mprime-x-28",1,"D","Time","D^10vTime^0.4",0.821280007582457,-1.00000000000011
"405","IPC1998","hsp","mprime","strips-mprime-x-29",0,"D","Time","D^10vTime^0.4",0.435834895181702,0
"406","IPC1998","stan","mprime","strips-mprime-x-29",2,"D","Time","D^10vTime^0.4",0.826563825974619,-3101.64296509565
"407","IPC1998","blackbox","mprime","strips-mprime-x-29",2,"D","Time","D^10vTime^0.4",0.821280007582457,2080.00523477831
"417","IPC1998","hsp","mprime","strips-mprime-x-4",2,"D","Time","D^10vTime^0.4",0.435834895181702,-6317.88615315116
"419","IPC1998","ipp","mprime","strips-mprime-x-4",2,"D","Time","D^10vTime^0.4",0.824571644406147,-8107.15549587702
"420","IPC1998","blackbox","mprime","strips-mprime-x-4",0,"D","Time","D^10vTime^0.4",0.821280007582457,0
"433","IPC1998","hsp","mprime","strips-mprime-x-8",1,"D","Time","D^10vTime^0.4",0.435834895181702,-54182.629871126
"435","IPC1998","blackbox","mprime","strips-mprime-x-8",2,"D","Time","D^10vTime^0.4",0.821280007582457,992.344346003379
"436","IPC1998","ipp","mprime","strips-mprime-x-8",1,"D","Time","D^10vTime^0.4",0.824571644406147,-10079.5890336869
"437","IPC1998","ipp","mprime","strips-mprime-x-9",1,"D","Time","D^10vTime^0.4",0.824571644406147,-4114.95646650917
"438","IPC1998","stan","mprime","strips-mprime-x-9",0,"D","Time","D^10vTime^0.4",0.826563825974619,0
"439","IPC1998","hsp","mprime","strips-mprime-x-9",1,"D","Time","D^10vTime^0.4",0.435834895181702,-1626.08676544606
"440","IPC1998","blackbox","mprime","strips-mprime-x-9",2,"D","Time","D^10vTime^0.4",0.821280007582457,4694.80446639508
"478","IPC1998","stan","mystery","strips-mysty-x-13",2,"D","Time","D^10vTime^0.4",0.826563825974619,-703.200090699218
"501","IPC1998","blackbox","mystery","strips-mysty-x-19",2,"D","Time","D^10vTime^0.4",0.821280007582457,2199.25891399102
"502","IPC1998","stan","mystery","strips-mysty-x-19",0,"D","Time","D^10vTime^0.4",0.826563825974619,0
"503","IPC1998","ipp","mystery","strips-mysty-x-19",2,"D","Time","D^10vTime^0.4",0.824571644406147,-3724.87827446927
"505","IPC1998","ipp","mystery","strips-mysty-x-2",0,"D","Time","D^10vTime^0.4",0.824571644406147,0
"506","IPC1998","stan","mystery","strips-mysty-x-2",1,"D","Time","D^10vTime^0.4",0.826563825974619,-48340.0099427033
"507","IPC1998","hsp","mystery","strips-mysty-x-2",2,"D","Time","D^10vTime^0.4",0.435834895181702,-1389.0784699121
"508","IPC1998","blackbox","mystery","strips-mysty-x-2",0,"D","Time","D^10vTime^0.4",0.821280007582457,0
"533","IPC1998","hsp","mystery","strips-mysty-x-26",2,"D","Time","D^10vTime^0.4",0.435834895181702,-5681.38935635146
"534","IPC1998","stan","mystery","strips-mysty-x-26",2,"D","Time","D^10vTime^0.4",0.826563825974619,-67.4808829341131
"535","IPC1998","blackbox","mystery","strips-mysty-x-26",1,"D","Time","D^10vTime^0.4",0.821280007582457,-0.999999999999886
"536","IPC1998","ipp","mystery","strips-mysty-x-26",0,"D","Time","D^10vTime^0.4",0.824571644406147,0
"537","IPC1998","ipp","mystery","strips-mysty-x-27",1,"D","Time","D^10vTime^0.4",0.824571644406147,-6028.04537688594
"538","IPC1998","hsp","mystery","strips-mysty-x-27",1,"D","Time","D^10vTime^0.4",0.435834895181702,-89391.190197104
"539","IPC1998","blackbox","mystery","strips-mysty-x-27",2,"D","Time","D^10vTime^0.4",0.821280007582457,3104.64728543056
"540","IPC1998","stan","mystery","strips-mysty-x-27",1,"D","Time","D^10vTime^0.4",0.826563825974619,-6611.66675860057
"553","IPC1998","ipp","mystery","strips-mysty-x-30",0,"D","Time","D^10vTime^0.4",0.824571644406147,0
"554","IPC1998","stan","mystery","strips-mysty-x-30",2,"D","Time","D^10vTime^0.4",0.826563825974619,-322.959039510869
"555","IPC1998","blackbox","mystery","strips-mysty-x-30",0,"D","Time","D^10vTime^0.4",0.821280007582457,0
"556","IPC1998","hsp","mystery","strips-mysty-x-30",0,"D","Time","D^10vTime^0.4",0.435834895181702,0
"577","IPC1998","blackbox","mystery","strips-mysty-x-9",2,"D","Time","D^10vTime^0.4",0.821280007582457,1408.87619664458
"578","IPC1998","hsp","mystery","strips-mysty-x-9",1,"D","Time","D^10vTime^0.4",0.435834895181702,-73157.3857183967
"579","IPC1998","stan","mystery","strips-mysty-x-9",1,"D","Time","D^10vTime^0.4",0.826563825974619,-565.34392413612
"580","IPC1998","ipp","mystery","strips-mysty-x-9",1,"D","Time","D^10vTime^0.4",0.824571644406147,-365.954384860819
"1202","IPC2000","stan","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.554897980728996,0
"1203","IPC2000","stan","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.554897980728996,0
"1204","IPC2000","system-r","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.233489755751159,0
"1205","IPC2000","system-r","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.233489755751159,0
"1208","IPC2000","grt","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.343855146373744,0
"1209","IPC2000","grt","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.343855146373744,0
"1214","IPC2000","hsp","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",1,"D","Time","D^10vTime^0.4",0.18746594956756,-8443.24384739279
"1215","IPC2000","hsp","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",1,"D","Time","D^10vTime^0.4",0.18746594956756,-69853.2438550732
"1216","IPC2000","altalt","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.31834061158877,0
"1217","IPC2000","altalt","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.31834061158877,0
"1218","IPC2000","tokenplan","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.931009269176232,0
"1219","IPC2000","tokenplan","elevator","mixed-f10-p5-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2",0,"D","Time","D^10vTime^0.4",0.931009269176232,0
"1282","IPC2000","altalt","elevator","mixed-f12-p6-u0-v0-g0-a0-n0-a0-b0-n0-f0-r1",0,"D","Time","D^10vTime^0.4",0.31834061158877,0
"1283","IPC2000","altalt","elevator","mixed-f12-p6-u0-v0-g0-a0-n0-a0-b0-n0-f0-r1",0,"D","Time","D^10vTime^0.4",0.31834061158877,0
"1286","IPC2000","stan","elevator","mixed-f12-p6-u0-v0-g0-a0-n0-a0-b0-n0-f0-r1",0,"D","Time","D^10vTime^0.4",0.554897980728996,0
"1287","IPC2000","stan","elevator","mixed-f12-p6-u0-v0-g0-a0-n0-a0-b0-n0-f0-r1",0,"D","Time","D^10vTime^0.4",0.554897980728996,0
"1288","IPC2000","tokenplan","elevator","mixed-f12-p6-u0-v0-g0-a0-n0-a0-b0-n0-f0-r1",2,"D","Time","D^10vTime^0.4",0.931009269176232,17852.8230332005
"1289","IPC2000","tokenplan","elevator","mixed-f12-p6-u0-v0-g0-a0-n0-a0-b0-n0-f0-r1",2,"D","Time","D^10vTime^0.4",0.931009269176232,17852.8230332005
