"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"1019","IPC2000","grt","blocks","BLOCKS-4-2",1,"D","Time","D^10vTime^-0.9",0.280795891920215,-141.728414558405,0.91055198189916,0,0.0126714526983592,0,0
"1020","IPC2000","mips","blocks","BLOCKS-4-2",0,"D","Time","D^10vTime^-0.9",0.949586539792804,0,0,0,0.00182765215648743,0,0
"1021","IPC2000","bddplan","blocks","BLOCKS-4-2",0,"D","Time","D^10vTime^-0.9",0.881101022004791,0,0.157364935919448,0,0.00102173711227949,0,0
"1022","IPC2000","ipp","blocks","BLOCKS-4-2",1,"D","Time","D^10vTime^-0.9",0.872111172723525,-34.1799050863899,0.790171218104714,0,0.0117333623841654,0,0
"1023","IPC2000","stan","blocks","BLOCKS-4-2",0,"D","Time","D^10vTime^-0.9",0.15068899985342,0,0.207474186701661,0,5.3916983009111e-05,0,2
"1072","IPC2000","hsp2","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,0.561157095708294,0,0.00654692733442897,0,0
"1073","IPC2000","stan","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.15068899985342,0,0.180628220890916,0,2.97375813664212e-05,0,0
"1074","IPC2000","blackbox","blocks","BLOCKS-5-0",1,"D","Time","D^10vTime^-0.9",0.949737209653632,-30.0046127205411,0.732944864990451,0,0.0111717394119558,0,0
"1075","IPC2000","system-r","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.408025412213627,0,1.45317122847578e-06,0,0
"1076","IPC2000","ff","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.322529529653674,0,0.388416899828057,0,0.00237436287736976,0,0
"1077","IPC2000","bddplan","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.881101022004791,0,0.389046980318511,0,0.00620763390662811,0,0
"1078","IPC2000","ipp","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.872111172723525,0,0.311118058049106,0,0.000432919554067373,0,2
"1079","IPC2000","grt","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.280795891920215,0,0.432013900065683,0,0.000348855684831254,0,2
"1080","IPC2000","mips","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.949586539792804,0,0,0,0.00161753769323435,0,0
"1081","IPC2000","altalt","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.487364423123487,0,0.422121069447788,0,0.00268923788417234,0,2
"1082","IPC2000","tokenplan","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.115849859438573,0,0.045105379552655,0,1.80071749441558e-06,0,2
"1083","IPC2000","propplan","blocks","BLOCKS-5-0",0,"D","Time","D^10vTime^-0.9",0.934136489202039,0,0.302496895365168,0,0.000738819948721931,0,0
"1084","IPC2000","system-r","blocks","BLOCKS-5-1",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.443031594707352,0,0.000562042865406108,0,2
"1085","IPC2000","hsp2","blocks","BLOCKS-5-1",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,0.360882071992175,0,0.00164746158464867,0,2
"1086","IPC2000","stan","blocks","BLOCKS-5-1",0,"D","Time","D^10vTime^-0.9",0.15068899985342,0,0.284906544456745,0,8.79627551530588e-06,0,2
"1087","IPC2000","ff","blocks","BLOCKS-5-1",1,"D","Time","D^10vTime^-0.9",0.322529529653674,-1.00000000000001,0.640750532095288,0,0.00663910770864034,0,0
"1088","IPC2000","propplan","blocks","BLOCKS-5-1",0,"D","Time","D^10vTime^-0.9",0.934136489202039,0,0.426615713077807,0,0.00554224958486384,0,0
"1089","IPC2000","mips","blocks","BLOCKS-5-1",0,"D","Time","D^10vTime^-0.9",0.949586539792804,0,0,0,0.00275157679563294,0,0
"1090","IPC2000","ipp","blocks","BLOCKS-5-1",0,"D","Time","D^10vTime^-0.9",0.872111172723525,0,0.58029138816618,0,0.00413486040093987,0,0
"1091","IPC2000","blackbox","blocks","BLOCKS-5-1",1,"D","Time","D^10vTime^-0.9",0.949737209653632,-103.028610187393,0.827701086068047,0,0.0139724663657701,0,0
"1092","IPC2000","grt","blocks","BLOCKS-5-1",0,"D","Time","D^10vTime^-0.9",0.280795891920215,0,0.338747650115016,0,0.00166933749714921,0,0
"1093","IPC2000","altalt","blocks","BLOCKS-5-1",1,"D","Time","D^10vTime^-0.9",0.487364423123487,-711.463708256215,0.613065702604115,0,0.00645651889108841,0,0
"1094","IPC2000","bddplan","blocks","BLOCKS-5-1",0,"D","Time","D^10vTime^-0.9",0.881101022004791,0,0.30114094381852,0,0.00298319555284957,0,0
