"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"336","IPC1998","stan","movie","strips-movie-x-7",1,"D","Time","D^9vTime^0.4",0.812888386475125,-1367.29629528728,1.82913656121323,0,0.0107856991301602,0,0
"337","IPC1998","blackbox","movie","strips-movie-x-8",1,"D","Time","D^9vTime^0.4",0.84440350776726,2341.95368695746,2.19634338544751,0,0.0923011249374657,1,0
"338","IPC1998","hsp","movie","strips-movie-x-8",1,"D","Time","D^9vTime^0.4",0.427294803533458,-197579.258695704,1.78377089196733,0,0.0471192795621496,0,0
"339","IPC1998","stan","movie","strips-movie-x-8",1,"D","Time","D^9vTime^0.4",0.812888386475125,-513.255281860416,1.56018234308614,0,0.00846933626808516,0,0
"340","IPC1998","ipp","movie","strips-movie-x-8",1,"D","Time","D^9vTime^0.4",0.816889806428509,-12716.9028913035,1.7152514233601,0,0.02754837961333,0,0
"342","IPC1998","hsp","movie","strips-movie-x-9",1,"D","Time","D^9vTime^0.4",0.427294803533458,-95669.9523281363,1.7492960609632,0,0.0367221509796618,0,0
"343","IPC1998","stan","movie","strips-movie-x-9",1,"D","Time","D^9vTime^0.4",0.812888386475125,-8360.89657708934,1.94559855321815,0,0.0396142780463999,0,0
"344","IPC1998","blackbox","movie","strips-movie-x-9",1,"D","Time","D^9vTime^0.4",0.84440350776726,1232.41259605937,1.80088848233699,0,0.0316501984827966,0,0
"353","IPC1998","ipp","mprime","strips-mprime-x-11",1,"D","Time","D^9vTime^0.4",0.816889806428509,-17239.7278754477,2.01949046010988,0,0.0755077175400643,0,0
"354","IPC1998","stan","mprime","strips-mprime-x-11",2,"D","Time","D^9vTime^0.4",0.812888386475125,-3049.00824996249,2.37237591979869,0,0.117735986221345,1,2
"355","IPC1998","blackbox","mprime","strips-mprime-x-11",2,"D","Time","D^9vTime^0.4",0.84440350776726,3355.83398382729,1.96873712067148,0,0.0614704436991606,0,2
"356","IPC1998","hsp","mprime","strips-mprime-x-11",2,"D","Time","D^9vTime^0.4",0.427294803533458,-1444.58467391766,1.55464058726165,0,0.0247008884887164,0,2
"357","IPC1998","ipp","mprime","strips-mprime-x-12",0,"D","Time","D^9vTime^0.4",0.816889806428509,0,1.30273927736994,0,0.00160841417470774,0,0
