"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"1086","IPC2000","hsp2","blocks","BLOCKS-5-0",1,"D","Time","D^-6vTime^-0.1",0.963972912536604,-0.641506732628365,0.683963488940792,0,0.00922928154912269,0,0
"1087","IPC2000","propplan","blocks","BLOCKS-5-0",2,"D","Time","D^-6vTime^-0.1",0.988670800945,-51.6096938624107,1.41164396798602,0,0.0802275227500394,0,2
"1088","IPC2000","system-r","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.00156288207012739,0,0
"1089","IPC2000","bddplan","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.997130889908925,0,0.563918334391961,0,0.0114305008783266,0,2
"1090","IPC2000","grt","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.318230010066268,0,0.109705179714143,0,0.000223785976829918,0,0
"1091","IPC2000","blackbox","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.986464538238538,0,0.342180638289666,0,0.0011300105171841,0,2
"1092","IPC2000","altalt","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.47708015410349,0,0.385290524374383,0,0.00291408438295595,0,2
"1093","IPC2000","ipp","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.953266268649308,0,0.444867188737684,0,0.00369705251983874,0,0
"1094","IPC2000","propplan","blocks","BLOCKS-5-1",2,"D","Time","D^-6vTime^-0.1",0.988670800945,-22.0091083835166,1.17723106136882,0,0.0492464404938419,0,2
"1095","IPC2000","hsp2","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.963972912536604,0,0.189450015574185,0,0.000100311287645121,0,0
"1096","IPC2000","ff","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,0.38717145777288,0,0.00309626804106889,0,0
"1097","IPC2000","mips","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.973029894837805,0,0.490006598675115,0,0.00459953155599939,0,2
"1098","IPC2000","stan","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,0.257230006445377,0,0.000228329919885358,0,0
"1099","IPC2000","tokenplan","blocks","BLOCKS-5-1",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,0.308620460572377,0,0.00167452788884227,0,0
"1100","IPC2000","altalt","blocks","BLOCKS-5-2",1,"D","Time","D^-6vTime^-0.1",0.47708015410349,-658.925189534749,0.564733369814542,0,0.006105954195977,0,0
"1101","IPC2000","hsp2","blocks","BLOCKS-5-2",2,"D","Time","D^-6vTime^-0.1",0.963972912536604,-0.89995760736662,0.808759069905174,0,0.0125159062351969,0,2
"1102","IPC2000","tokenplan","blocks","BLOCKS-5-2",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,0.0848254113115033,0,2.07523840729195e-06,0,0
"1103","IPC2000","ff","blocks","BLOCKS-5-2",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,0.218728608721483,0,0.000866553855109748,0,0
"1104","IPC2000","stan","blocks","BLOCKS-5-2",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,0.322869362678497,0,0.000267494092442278,0,0
"1105","IPC2000","propplan","blocks","BLOCKS-5-2",0,"D","Time","D^-6vTime^-0.1",0.988670800945,0,0.841639051317424,0,0.0231949148721578,0,0
"1106","IPC2000","blackbox","blocks","BLOCKS-5-2",0,"D","Time","D^-6vTime^-0.1",0.986464538238538,0,0.497865053075916,0,0.00192484591802048,0,0
"1107","IPC2000","ipp","blocks","BLOCKS-5-2",0,"D","Time","D^-6vTime^-0.1",0.953266268649308,0,0.469423728920971,0,0.00339552773577566,0,0
"1108","IPC2000","grt","blocks","BLOCKS-5-2",0,"D","Time","D^-6vTime^-0.1",0.318230010066268,0,0.0483345621268197,0,1.55846016689896e-07,0,2
