Planner,P2,Problem,Time,# Steps
ipp,IPP,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.04,12
ipp,IPP,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.03,11
ipp,IPP,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.06,14
ipp,IPP,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.07,14
ipp,IPP,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.08,14
hoffmann,FF,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.02,16
hoffmann,FF,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.02,19
hoffmann,FF,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.01,14
hoffmann,FF,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.01,19
hoffmann,FF,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.01,12
hoffmann,FF,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.02,18
hoffmann,FF,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.02,14
hoffmann,FF,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.02,19
hoffmann,FF,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.02,21
hoffmann,FF,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.01,16
hoffmann,FF,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.03,21
hoffmann,FF,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.04,22
hoffmann,FF,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.03,22
hoffmann,FF,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.03,20
hoffmann,FF,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.03,23
hoffmann,FF,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.04,21
hoffmann,FF,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.04,23
hoffmann,FF,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.03,26
hoffmann,FF,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.04,31
hoffmann,FF,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.04,26
hoffmann,FF,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.04,26
hoffmann,FF,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.05,29
hoffmann,FF,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.04,30
hoffmann,FF,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.05,30
hoffmann,FF,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.04,24
hoffmann,FF,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0,4
hoffmann,FF,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.01,3
hoffmann,FF,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.01,4
hoffmann,FF,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.01,4
hoffmann,FF,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.01,4
hoffmann,FF,mixed-f20-p10-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,10.05,34
hoffmann,FF,mixed-f20-p10-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.19,33
hoffmann,FF,mixed-f20-p10-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,11.7,34
hoffmann,FF,mixed-f20-p10-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.2,35
hoffmann,FF,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.18,34
hoffmann,FF,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.3,37
hoffmann,FF,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.2,33
hoffmann,FF,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,1.13,32
hoffmann,FF,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.28,36
hoffmann,FF,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.32,43
hoffmann,FF,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,2.83,39
hoffmann,FF,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.29,42
hoffmann,FF,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,1.08,38
hoffmann,FF,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.27,39
hoffmann,FF,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.36,41
hoffmann,FF,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.43,39
hoffmann,FF,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,1.19,38
hoffmann,FF,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.47,48
hoffmann,FF,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,10.16,36
hoffmann,FF,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,1.72,42
hoffmann,FF,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.6,40
hoffmann,FF,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,1.88,43
hoffmann,FF,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.63,49
hoffmann,FF,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.48,47
hoffmann,FF,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.78,53
hoffmann,FF,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.64,45
hoffmann,FF,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.54,43
hoffmann,FF,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,3.1,44
hoffmann,FF,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,2.39,40
hoffmann,FF,mixed-f32-p16-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,104.330002,56
hoffmann,FF,mixed-f32-p16-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,1,55
hoffmann,FF,mixed-f32-p16-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.84,54
hoffmann,FF,mixed-f32-p16-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,4.72,48
hoffmann,FF,mixed-f34-p17-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,1.07,61
hoffmann,FF,mixed-f34-p17-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.77,50
hoffmann,FF,mixed-f34-p17-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.81,60
hoffmann,FF,mixed-f34-p17-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,1.03,52
hoffmann,FF,mixed-f36-p18-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,1.46,63
hoffmann,FF,mixed-f36-p18-u20-v5-g5-a60-n10-a20-b80-n50-f5-r10,0.87,59
hoffmann,FF,mixed-f36-p18-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,7.95,56
hoffmann,FF,mixed-f36-p18-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,1.4,58
hoffmann,FF,mixed-f36-p18-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,125.199997,53
hoffmann,FF,mixed-f38-p19-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,7.63,56
hoffmann,FF,mixed-f38-p19-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,7.3,52
hoffmann,FF,mixed-f38-p19-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,6.35,60
hoffmann,FF,mixed-f38-p19-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,1.1,61
hoffmann,FF,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.01,6
hoffmann,FF,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.01,7
hoffmann,FF,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0,7
hoffmann,FF,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0,7
hoffmann,FF,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0,6
hoffmann,FF,mixed-f40-p20-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,2.2,72
hoffmann,FF,mixed-f40-p20-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,1.76,57
hoffmann,FF,mixed-f40-p20-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,169.779999,64
hoffmann,FF,mixed-f42-p21-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,45.68,66
hoffmann,FF,mixed-f42-p21-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,1.44,63
hoffmann,FF,mixed-f42-p21-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,14.97,64
hoffmann,FF,mixed-f44-p22-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,2.86,75
hoffmann,FF,mixed-f44-p22-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,1.97,74
hoffmann,FF,mixed-f44-p22-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,2.3,73
hoffmann,FF,mixed-f44-p22-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,3.08,83
hoffmann,FF,mixed-f44-p22-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,5.89,70
hoffmann,FF,mixed-f46-p23-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,22.02,74
hoffmann,FF,mixed-f46-p23-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,2.63,78
hoffmann,FF,mixed-f46-p23-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,4.47,76
hoffmann,FF,mixed-f48-p24-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,3.31,81
hoffmann,FF,mixed-f48-p24-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,20.24,62
hoffmann,FF,mixed-f48-p24-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,4.17,89
hoffmann,FF,mixed-f48-p24-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,19.120001,70
hoffmann,FF,mixed-f50-p25-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,7.9,92
hoffmann,FF,mixed-f50-p25-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,36.259998,82
hoffmann,FF,mixed-f50-p25-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,5.71,80
hoffmann,FF,mixed-f52-p26-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,38.990002,80
hoffmann,FF,mixed-f52-p26-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,5.15,81
hoffmann,FF,mixed-f52-p26-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,3.75,86
hoffmann,FF,mixed-f52-p26-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,5.17,87
hoffmann,FF,mixed-f52-p26-u20-v5-g5-a60-n10-a20-b80-n50-f5-r80,6.13,82
hoffmann,FF,mixed-f54-p27-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,53.779999,84
hoffmann,FF,mixed-f54-p27-u20-v5-g5-a60-n10-a20-b80-n50-f5-r10,45.59,82
hoffmann,FF,mixed-f54-p27-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,7.47,91
hoffmann,FF,mixed-f54-p27-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,55.349998,86
hoffmann,FF,mixed-f56-p28-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,69.510002,84
hoffmann,FF,mixed-f56-p28-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,93.339996,88
hoffmann,FF,mixed-f56-p28-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,9.31,87
hoffmann,FF,mixed-f56-p28-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,49.740002,80
hoffmann,FF,mixed-f58-p29-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,115.769997,98
hoffmann,FF,mixed-f58-p29-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,8.28,101
hoffmann,FF,mixed-f58-p29-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,8.97,96
hoffmann,FF,mixed-f58-p29-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,8.17,100
hoffmann,FF,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.01,8
hoffmann,FF,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.01,11
hoffmann,FF,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.01,8
hoffmann,FF,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.01,9
hoffmann,FF,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0,10
hoffmann,FF,mixed-f60-p30-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,91.550003,92
hoffmann,FF,mixed-f60-p30-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,97.230003,104
hoffmann,FF,mixed-f60-p30-u20-v5-g5-a60-n10-a20-b80-n50-f5-r30,15.18,101
hoffmann,FF,mixed-f60-p30-u20-v5-g5-a60-n10-a20-b80-n50-f5-r40,80.589996,94
hoffmann,FF,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.01,12
hoffmann,FF,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.01,11
hoffmann,FF,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.01,14
hoffmann,FF,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.01,14
hoffmann,FF,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.01,14
propplan,PropPlan,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.09,4
propplan,PropPlan,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.09,4
propplan,PropPlan,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.09,4
propplan,PropPlan,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.09,4
propplan,PropPlan,mixed-f2-p1-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.1,3
propplan,PropPlan,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.2,6
propplan,PropPlan,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.1,6
propplan,PropPlan,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.2,6
propplan,PropPlan,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.2,6
propplan,PropPlan,mixed-f4-p2-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.1,6
propplan,PropPlan,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,0.4,8
propplan,PropPlan,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,0.5,10
propplan,PropPlan,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,0.4,8
propplan,PropPlan,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,0.5,9
propplan,PropPlan,mixed-f6-p3-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,0.4,8
propplan,PropPlan,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,1,12
propplan,PropPlan,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,1.2,11
propplan,PropPlan,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,1.4,14
propplan,PropPlan,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,1.4,14
propplan,PropPlan,mixed-f8-p4-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,1.3,14
propplan,PropPlan,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,2.6,16
propplan,PropPlan,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,3,18
propplan,PropPlan,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,2.3,13
propplan,PropPlan,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,2.9,15
propplan,PropPlan,mixed-f10-p5-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,2.2,12
propplan,PropPlan,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,4.3,17
propplan,PropPlan,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,3.5,14
propplan,PropPlan,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,5.1,18
propplan,PropPlan,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,4.4,16
propplan,PropPlan,mixed-f12-p6-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,3.2,14
propplan,PropPlan,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,7.4,19
propplan,PropPlan,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,13.4,22
propplan,PropPlan,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,7,20
propplan,PropPlan,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,8.3,19
propplan,PropPlan,mixed-f14-p7-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,8.1,19
propplan,PropPlan,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,12,20
propplan,PropPlan,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,10.6,22
propplan,PropPlan,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,11,20
propplan,PropPlan,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,18.3,26
propplan,PropPlan,mixed-f16-p8-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,16.6,21
propplan,PropPlan,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,21.4,23
propplan,PropPlan,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,24.2,25
propplan,PropPlan,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,15.6,24
propplan,PropPlan,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,20,25
propplan,PropPlan,mixed-f18-p9-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,22.1,22
propplan,PropPlan,mixed-f20-p10-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,62.2,31
propplan,PropPlan,mixed-f20-p10-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,32.6,28
propplan,PropPlan,mixed-f20-p10-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,36.6,30
propplan,PropPlan,mixed-f20-p10-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,53,28
propplan,PropPlan,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,49.5,29
propplan,PropPlan,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,45.3,32
propplan,PropPlan,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,79.7,31
propplan,PropPlan,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,54,32
propplan,PropPlan,mixed-f22-p11-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,55.8,29
propplan,PropPlan,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,88.7,34
propplan,PropPlan,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,282.7,38
propplan,PropPlan,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,82.7,34
propplan,PropPlan,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,73.9,38
propplan,PropPlan,mixed-f24-p12-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,102,32
propplan,PropPlan,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,376.9,36
propplan,PropPlan,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,98.1,38
propplan,PropPlan,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,122.5,38
propplan,PropPlan,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,197.9,38
propplan,PropPlan,mixed-f26-p13-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,80.5,34
propplan,PropPlan,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,280.6,42
propplan,PropPlan,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,158.5,39
propplan,PropPlan,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,929.6,43
propplan,PropPlan,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,276.1,37
propplan,PropPlan,mixed-f28-p14-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,215.1,42
propplan,PropPlan,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,297,46
propplan,PropPlan,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,337.6,44
propplan,PropPlan,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,167,36
propplan,PropPlan,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,206,36
propplan,PropPlan,mixed-f30-p15-u20-v5-g5-a60-n10-a20-b80-n50-f5-r4,248.1,38
propplan,PropPlan,mixed-f32-p16-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,420.5,52
propplan,PropPlan,mixed-f32-p16-u20-v5-g5-a60-n10-a20-b80-n50-f5-r1,349.1,43
propplan,PropPlan,mixed-f32-p16-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,585,50
propplan,PropPlan,mixed-f32-p16-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,826.3,46
propplan,PropPlan,mixed-f34-p17-u20-v5-g5-a60-n10-a20-b80-n50-f5-r0,1518.1,52
propplan,PropPlan,mixed-f34-p17-u20-v5-g5-a60-n10-a20-b80-n50-f5-r2,565.9,45
propplan,PropPlan,mixed-f34-p17-u20-v5-g5-a60-n10-a20-b80-n50-f5-r3,966.7,49
flin,System-R,freecell-10-1,42.04,67
flin,System-R,freecell-10-2,38.23,63
flin,System-R,freecell-10-3,40.57,51
flin,System-R,freecell-10-4,67.87,74
flin,System-R,freecell-11-2,58.98,74
flin,System-R,freecell-11-3,55.44,61
flin,System-R,freecell-11-4,98.7,89
flin,System-R,freecell-11-5,78.55,97
flin,System-R,freecell-12-2,78.09,81
flin,System-R,freecell-12-3,85.89,79
flin,System-R,freecell-13-2,156.47,89
flin,System-R,freecell-13-3,127.55,89
flin,System-R,freecell-2-1,0.42,9
flin,System-R,freecell-2-2,0.43,8
flin,System-R,freecell-2-3,0.43,8
flin,System-R,freecell-2-4,0.44,8
flin,System-R,freecell-2-5,0.46,9
flin,System-R,freecell-3-1,1.12,14
flin,System-R,freecell-3-2,1.25,13
flin,System-R,freecell-3-3,1.14,12
flin,System-R,freecell-3-4,1.19,12
flin,System-R,freecell-3-5,1.13,13
flin,System-R,freecell-4-1,3.51,20
flin,System-R,freecell-4-2,2.49,17
flin,System-R,freecell-4-3,2.9,18
flin,System-R,freecell-4-4,2.58,19
flin,System-R,freecell-4-5,2.82,18
flin,System-R,freecell-5-1,6.06,24
flin,System-R,freecell-5-2,5.47,26
flin,System-R,freecell-5-3,5.01,24
flin,System-R,freecell-5-4,5.25,24
flin,System-R,freecell-5-5,5.35,25
flin,System-R,freecell-6-1,8.24,30
flin,System-R,freecell-6-2,9.23,28
flin,System-R,freecell-6-3,9.8,29
flin,System-R,freecell-6-4,7.56,29
flin,System-R,freecell-6-5,10.08,36
flin,System-R,freecell-7-1,14.57,38
flin,System-R,freecell-7-2,12.22,35
flin,System-R,freecell-7-3,15.31,33
flin,System-R,freecell-7-4,10.92,36
flin,System-R,freecell-7-5,20.14,45
flin,System-R,freecell-8-1,26.44,51
flin,System-R,freecell-8-2,19.79,42
flin,System-R,freecell-8-3,21.08,39
flin,System-R,freecell-8-4,23.48,48
flin,System-R,freecell-8-5,27.88,54
flin,System-R,freecell-9-1,32.27,56
flin,System-R,freecell-9-2,27.35,49
flin,System-R,freecell-9-3,30.37,45
flin,System-R,freecell-9-4,38.06,59
flin,System-R,freecell-9-5,47.57,75
shop,SHOP,freecell-10-1,3.75,117
shop,SHOP,freecell-10-2,2.7,106
shop,SHOP,freecell-10-3,2.15,87
shop,SHOP,freecell-10-4,2.63,105
shop,SHOP,freecell-10-5,3.72,152
shop,SHOP,freecell-11-1,5.69,132
shop,SHOP,freecell-11-2,2.92,97
shop,SHOP,freecell-11-3,2.92,106
shop,SHOP,freecell-11-4,3.61,117
shop,SHOP,freecell-11-5,5.73,132
shop,SHOP,freecell-12-1,11.73,172
shop,SHOP,freecell-12-2,4.81,110
shop,SHOP,freecell-12-3,43.19,183
shop,SHOP,freecell-12-4,8.46,181
shop,SHOP,freecell-2-1,0.04,9
shop,SHOP,freecell-2-2,0.03,8
shop,SHOP,freecell-2-3,0.04,8
shop,SHOP,freecell-2-4,0.03,8
shop,SHOP,freecell-2-5,0.03,9
shop,SHOP,freecell-3-1,0.1,15
shop,SHOP,freecell-3-2,0.11,15
shop,SHOP,freecell-3-3,0.15,16
shop,SHOP,freecell-3-4,0.04,12
shop,SHOP,freecell-3-5,0.09,15
shop,SHOP,freecell-4-1,0.33,33
shop,SHOP,freecell-4-2,0.28,27
shop,SHOP,freecell-4-3,0.24,24
shop,SHOP,freecell-4-4,0.38,31
shop,SHOP,freecell-4-5,0.2,24
shop,SHOP,freecell-5-1,0.34,28
shop,SHOP,freecell-5-2,0.59,36
shop,SHOP,freecell-5-3,0.38,34
shop,SHOP,freecell-5-4,0.36,31
shop,SHOP,freecell-5-5,0.64,48
shop,SHOP,freecell-6-1,0.93,58
